STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
488250,99999, 20130122,   68.3, 8,   64.5, 8, 1018.0, 8, 1017.1, 8,   6.2, 8,   3.4, 8,   5.8, 999.9,   74.3 ,  64.6*, 0.00G,999.9, 000000,
488250,99999, 20130123,   67.8, 8,   62.0, 8, 1017.2, 8, 1016.3, 8,   7.8, 8,   4.1, 8,   5.8, 999.9,   74.7 ,  63.7 , 0.00G,999.9, 000000,
488250,99999, 20130124,   66.7, 8,   60.3, 8, 1017.3, 8, 1016.4, 8,   5.3, 8,   2.9, 8,   5.8, 999.9,   71.2 ,  63.3*, 0.00G,999.9, 000000,
488250,99999, 20130125,   63.0, 8,   54.4, 8, 1018.1, 8, 1017.2, 8,   7.8, 8,   2.4, 8,   3.9, 999.9,   66.6 ,  60.6*, 0.02G,999.9, 000000,
488250,99999, 20130126,   60.5, 8,   58.3, 8, 1019.1, 8, 1018.2, 8,   4.8, 8,   1.0, 8,   3.9, 999.9,   61.7 ,  59.5*, 0.01G,999.9, 010000,
488250,99999, 20130127,   63.6, 8,   55.1, 8, 1021.2, 8, 1020.3, 8,   6.2, 8,   2.7, 8,   3.9, 999.9,   69.4 ,  58.8 , 0.11G,999.9, 010000,
488250,99999, 20130128,   62.4, 8,   57.4, 8, 1020.0, 8, 1019.1, 8,   6.5, 8,   1.5, 8,   3.9, 999.9,   65.8 ,  59.9 , 0.00G,999.9, 010000,
488250,99999, 20130129,   63.8, 8,   61.4, 8, 1019.5, 8, 1018.6, 8,   4.3, 8,   0.2, 8,   1.9, 999.9,   66.2 ,  59.4 , 0.02G,999.9, 010000,
488250,99999, 20130130,   68.7, 8,   66.2, 8, 1017.5, 8, 1016.6, 8,   4.7, 8,   3.4, 8,   5.8, 999.9,   74.3 ,  63.7 , 0.00G,999.9, 100000,
488250,99999, 20130131,   70.5, 8,   67.9, 8, 1017.9, 8, 1017.0, 8,   5.7, 8,   3.9, 8,   5.8, 999.9,   75.2 ,  67.3 , 0.00G,999.9, 010000,
488250,99999, 20130201,   72.0, 8,   67.4, 8, 1017.8, 8, 1016.9, 8,   7.1, 8,   3.6, 8,   5.8, 999.9,   79.9 ,  66.6 , 0.00G,999.9, 000000,
488250,99999, 20130202,   70.9, 8,   65.8, 8, 1018.0, 8, 1017.2, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   75.7 ,  66.4*, 0.00G,999.9, 000000,
488250,99999, 20130203,   72.9, 8,   65.4, 8, 1016.6, 8, 1015.7, 8,   6.4, 8,   2.9, 8,   5.8, 999.9,   80.1 ,  63.9 , 0.00G,999.9, 000000,
488250,99999, 20130204,   70.2, 8,   67.3, 8, 1017.0, 8, 1016.1, 8,   7.0, 8,   4.1, 8,   5.8, 999.9,   73.9 ,  68.2 , 0.25G,999.9, 010000,
488250,99999, 20130205,   74.5, 8,   68.5, 8, 1015.5, 8, 1014.6, 8,   7.3, 8,   2.7, 8,   5.8, 999.9,   81.3 ,  68.0 , 0.00G,999.9, 000000,
488250,99999, 20130206,   75.7, 8,   70.1, 8, 1010.5, 8, 1009.7, 8,   9.3, 8,   5.8, 8,   7.8, 999.9,   82.2 ,  71.4 , 0.00G,999.9, 000000,
488250,99999, 20130207,   76.1, 8,   70.1, 8, 1008.9, 8, 1008.0, 8,   5.7, 8,   4.6, 8,   5.8, 999.9,   83.3 ,  72.1 , 0.00G,999.9, 010000,
488250,99999, 20130208,   70.1, 8,   65.3, 8, 1015.8, 8, 1014.9, 8,   5.7, 8,   5.6, 8,   7.8, 999.9,   79.3 ,  57.7*, 0.02G,999.9, 010000,
488250,99999, 20130209,   57.5, 7,   51.0, 7, 1021.2, 7, 1020.3, 7,   5.7, 7,   5.0, 7,   5.8, 999.9,   59.4 ,  55.4*, 0.16G,999.9, 010000,
488250,99999, 20130210,   58.8, 8,   54.1, 8, 1018.5, 8, 1017.6, 8,   5.6, 8,   1.5, 8,   5.8, 999.9,   61.7 ,  54.0 , 0.00G,999.9, 010000,
488250,99999, 20130211,   61.4, 8,   60.0, 8, 1016.7, 8, 1015.8, 8,   2.2, 8,   2.4, 8,   3.9, 999.9,   63.5 ,  57.7 , 0.05G,999.9, 010000,
488250,99999, 20130212,   61.7, 8,   59.2, 8, 1019.3, 8, 1018.4, 8,   5.3, 8,   4.6, 8,   5.8, 999.9,   64.4 ,  59.7*, 0.12G,999.9, 010000,
488250,99999, 20130213,   62.0, 8,   58.8, 8, 1017.7, 8, 1016.7, 8,   5.7, 8,   2.2, 8,   5.8, 999.9,   63.7 ,  57.6 , 0.00G,999.9, 010000,
488250,99999, 20130214,   65.9, 8,   62.7, 8, 1014.5, 8, 1013.6, 8,   4.8, 8,   0.5, 8,   3.9, 999.9,   71.1 ,  61.5 , 0.00G,999.9, 000000,
488250,99999, 20130215,   63.4, 8,   59.4, 8, 1017.0, 8, 1016.1, 8,   5.6, 8,   3.2, 8,   5.8, 999.9,   66.2 ,  58.6*, 0.12G,999.9, 010000,
488250,99999, 20130216,   64.9, 8,   60.1, 8, 1015.7, 8, 1014.8, 8,   6.2, 8,   1.9, 8,   3.9, 999.9,   68.7 ,  57.9 , 0.00G,999.9, 000000,
488250,99999, 20130217,   68.9, 8,   64.9, 8, 1011.5, 8, 1010.6, 8,   5.3, 8,   1.2, 8,   3.9, 999.9,   77.4 ,  61.9 , 0.00G,999.9, 000000,
488250,99999, 20130218,   73.2, 8,   69.3, 8, 1009.8, 8, 1008.9, 8,   4.6, 8,   4.4, 8,   7.8, 999.9,   79.5 ,  66.6 , 0.02G,999.9, 010000,
488250,99999, 20130219,   69.7, 8,   68.0, 8, 1013.1, 8, 1012.2, 8,   2.9, 8,   3.6, 8,   7.8, 999.9,   73.8 ,  61.5*, 0.09G,999.9, 010000,
488250,99999, 20130220,   59.1, 8,   57.4, 8, 1018.1, 8, 1017.2, 8,   3.4, 8,   4.6, 8,   7.8, 999.9,   60.8 ,  57.6*, 0.08G,999.9, 010000,
488250,99999, 20130221,   59.1, 8,   56.8, 8, 1020.0, 8, 1019.1, 8,   4.8, 8,   2.2, 8,   3.9, 999.9,   60.3 ,  56.8 , 0.10G,999.9, 010000,
488250,99999, 20130222,   60.7, 8,   56.1, 8, 1023.3, 8, 1022.4, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   63.3 ,  56.7 , 0.12G,999.9, 010000,
488250,99999, 20130223,   66.6, 8,   56.3, 8, 1021.2, 8, 1020.3, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   73.4 ,  59.9 , 0.00G,999.9, 000000,
488250,99999, 20130224,   67.2, 8,   61.0, 8, 1018.2, 8, 1017.3, 8,   6.2, 8,   2.7, 8,   5.8, 999.9,   73.4 ,  62.4 , 0.00G,999.9, 000000,
488250,99999, 20130225,   69.9, 8,   65.7, 8, 1015.7, 8, 1014.9, 8,   5.7, 8,   4.4, 8,   5.8, 999.9,   74.1 ,  64.9 , 0.00G,999.9, 000000,
488250,99999, 20130226,   73.5, 8,   68.8, 8, 1013.3, 8, 1012.4, 8,   5.3, 8,   3.6, 8,   5.8, 999.9,   79.2*,  67.6 , 0.00G,999.9, 000000,
488250,99999, 20130227,   74.3, 8,   71.1, 8, 1011.7, 8, 1010.8, 8,   7.0, 8,   2.9, 8,   5.8, 999.9,   80.2 ,  70.9 , 0.00G,999.9, 000000,
488250,99999, 20130228,   76.8, 8,   71.8, 8, 1008.0, 8, 1007.1, 8,   7.0, 8,   6.6, 8,   9.7, 999.9,   82.4 ,  71.6 , 0.00G,999.9, 000000,
488250,99999, 20130301,   77.6, 8,   73.3, 8, 1010.0, 8, 1009.1, 8,   5.3, 8,   3.6, 8,   5.8, 999.9,   85.1 ,  74.1*, 0.00G,999.9, 010000,
488250,99999, 20130302,   71.2, 8,   65.1, 8, 1017.6, 8, 1016.7, 8,   5.5, 8,   4.6, 8,   7.8, 999.9,   81.5 ,  62.1*, 0.07G,999.9, 010000,
488250,99999, 20130303,   64.0, 7,   51.3, 7, 1024.0, 7, 1023.1, 7,   6.2, 7,   2.5, 7,   7.8, 999.9,   67.5 ,  60.8 , 0.00G,999.9, 010000,
488250,99999, 20130304,   64.1, 8,   54.6, 8, 1023.1, 8, 1022.2, 8,   6.2, 8,   0.7, 8,   1.9, 999.9,   68.0 ,  62.1 , 0.00G,999.9, 000000,
488250,99999, 20130305,   67.6, 8,   55.7, 8, 1021.2, 8, 1020.3, 8,   6.2, 8,   1.2, 8,   5.8, 999.9,   75.6 ,  61.7 , 0.00G,999.9, 000000,
488250,99999, 20130306,   69.1, 8,   60.4, 8, 1018.9, 8, 1018.0, 8,   7.3, 8,   2.9, 8,   5.8, 999.9,   77.0 ,  60.3 , 0.00G,999.9, 000000,
488250,99999, 20130307,   72.6, 8,   64.4, 8, 1019.0, 8, 1018.1, 8,   6.2, 8,   2.2, 8,   3.9, 999.9,   80.1 ,  64.4 , 0.00G,999.9, 000000,
488250,99999, 20130308,   72.8, 8,   66.2, 8, 1015.0, 8, 1014.1, 8,   6.8, 8,   2.9, 8,   3.9, 999.9,   81.1 ,  66.6 , 0.00G,999.9, 000000,
488250,99999, 20130309,   73.0, 8,   66.8, 8, 1011.4, 8, 1010.5, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   80.2 ,  68.0 , 0.00G,999.9, 000000,
488250,99999, 20130310,   74.0, 8,   68.9, 8, 1012.4, 8, 1011.5, 8,   6.2, 8,   4.9, 8,   5.8, 999.9,   78.8 ,  69.1 , 0.00G,999.9, 000000,
488250,99999, 20130311,   74.1, 8,   68.1, 8, 1012.9, 8, 1012.0, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   81.1 ,  70.9*, 0.00G,999.9, 000000,
488250,99999, 20130312,   72.8, 8,   71.2, 8, 1011.6, 8, 1010.7, 8,   4.8, 8,   2.9, 8,   5.8, 999.9,   75.2 ,  70.5 , 0.03G,999.9, 010000,
488250,99999, 20130313,   76.3, 8,   71.0, 8, 1012.6, 8, 1011.7, 8,   7.0, 8,   4.6, 8,   7.8, 999.9,   83.3 ,  71.6 , 0.00G,999.9, 000000,
488250,99999, 20130314,   75.3, 8,   68.8, 8, 1016.1, 8, 1015.2, 8,   5.7, 8,   3.6, 8,   7.8, 999.9,   81.5 ,  72.0*, 0.00G,999.9, 000000,
488250,99999, 20130315,   74.0, 8,   70.6, 7, 1016.3, 8, 1015.4, 8,   6.2, 8,   5.1, 8,   5.8, 999.9,   77.0 ,  71.1 , 0.00G,999.9, 000000,
488250,99999, 20130316,   77.1, 8,   71.3, 8, 1012.8, 8, 1011.9, 8,   6.2, 8,   5.6, 8,   7.8, 999.9,   82.2 ,  72.9 , 0.00G,999.9, 000000,
488250,99999, 20130317,   77.2, 8,   73.1, 8, 1007.6, 8, 1006.8, 8,   6.2, 8,   4.9, 8,   5.8, 999.9,   81.5 ,  74.7 , 0.00G,999.9, 000000,
488250,99999, 20130318,   77.9, 8,   73.3, 8, 1007.0, 8, 1006.1, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   83.7 ,  74.3 , 0.00G,999.9, 010000,
488250,99999, 20130319,   79.6, 8,   74.4, 8, 1005.7, 8, 1004.8, 8,   7.0, 8,   4.9, 8,   7.8, 999.9,   86.0 ,  74.3 , 0.00G,999.9, 000000,
488250,99999, 20130320,   80.1, 8,   74.6, 8, 1009.2, 8, 1008.3, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   86.9 ,  76.1 , 0.00G,999.9, 010000,
488250,99999, 20130321,   79.1, 8,   74.1, 8, 1008.7, 8, 1007.8, 8,   6.2, 8,   5.1, 8,   7.8, 999.9,   83.5 ,  75.2 , 0.04G,999.9, 000000,
488250,99999, 20130322,   78.7, 8,   74.2, 8, 1009.0, 8, 1008.1, 8,   6.2, 8,   5.8, 8,   9.7, 999.9,   84.9 ,  75.0 , 0.00G,999.9, 000000,
488250,99999, 20130323,   80.1, 8,   74.1, 8, 1007.9, 8, 1007.0, 8,   6.2, 8,   4.6, 8,   5.8, 999.9,   86.9 ,  75.0 , 0.00G,999.9, 000000,
488250,99999, 20130324,   80.1, 8,   73.9, 8, 1006.9, 8, 1006.0, 8,   7.0, 8,   4.1, 8,   5.8, 999.9,   86.9 ,  75.6 , 0.00G,999.9, 010000,
488250,99999, 20130325,   80.1, 8,   74.5, 8, 1005.4, 8, 1004.5, 8,  10.1, 8,   5.8, 8,   7.8, 999.9,   86.0 ,  74.5 , 0.00G,999.9, 010000,
488250,99999, 20130326,   80.1, 8,   74.3, 8, 1007.7, 8, 1006.8, 8,   6.2, 8,   3.2, 8,   3.9, 999.9,   86.4 ,  74.1*, 0.00G,999.9, 000000,
488250,99999, 20130327,   71.8, 8,   66.4, 8, 1010.6, 8, 1009.7, 8,   6.2, 8,   1.5, 8,   3.9, 999.9,   75.0 ,  69.8*, 0.33G,999.9, 010000,
488250,99999, 20130328,   76.9, 8,   72.9, 8, 1008.4, 8, 1007.5, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   82.6 ,  68.7 , 0.08G,999.9, 010000,
488250,99999, 20130329,   72.8, 8,   68.6, 8, 1010.4, 8, 1009.5, 8,   5.7, 8,   2.2, 8,   5.8, 999.9,   75.2 ,  70.2*, 0.17G,999.9, 010000,
488250,99999, 20130330,   72.5, 8,   69.5, 8, 1009.2, 8, 1008.3, 8,   5.7, 8,   3.9, 8,   5.8, 999.9,   78.4 ,  68.9 , 0.38G,999.9, 010010,
488250,99999, 20130331,   72.4, 8,   67.2, 8, 1012.9, 8, 1012.0, 8,   7.8, 8,   1.5, 8,   3.9, 999.9,   77.2 ,  67.3 , 1.54G,999.9, 010010,
488250,99999, 20130401,   73.2, 8,   71.7, 8, 1012.4, 8, 1011.5, 8,   5.3, 8,   1.2, 8,   3.9, 999.9,   75.2 ,  69.3 , 0.04G,999.9, 010000,
488250,99999, 20130402,   77.1, 8,   73.6, 8, 1009.6, 8, 1008.7, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   83.3 ,  72.3 , 0.02G,999.9, 010000,
488250,99999, 20130403,   79.1, 8,   75.9, 8, 1005.0, 8, 1004.1, 8,   6.2, 8,   4.9, 8,   7.8, 999.9,   84.9 ,  73.9 , 0.08G,999.9, 010000,
488250,99999, 20130404,   79.6, 8,   77.0, 8, 1000.8, 8,  999.9, 8,   5.7, 8,   3.4, 8,   5.8, 999.9,   85.1 ,  75.6 , 0.03G,999.9, 010000,
488250,99999, 20130405,   83.0, 8,   77.9, 8,  999.8, 8,  998.9, 8,   5.3, 8,   1.7, 8,   5.8, 999.9,   90.5 ,  77.9 , 0.00G,999.9, 000000,
488250,99999, 20130406,   72.0, 8,   56.2, 8, 1011.1, 8, 1010.2, 8,   7.8, 8,   4.1, 8,   7.8, 999.9,   77.7 ,  69.4*, 0.00G,999.9, 000000,
488250,99999, 20130407,   69.4, 8,   56.8, 8, 1011.3, 8, 1010.4, 8,   6.2, 8,   2.2, 8,   5.8, 999.9,   74.3 ,  67.1*, 0.00G,999.9, 000000,
488250,99999, 20130408,   69.3, 8,   63.7, 8, 1011.3, 8, 1010.4, 8,   4.8, 8,   2.9, 8,   5.8, 999.9,   73.4 ,  64.6 , 0.00G,999.9, 010000,
488250,99999, 20130409,   70.1, 8,   65.8, 8, 1013.5, 8, 1012.6, 8,   5.1, 8,   3.9, 8,   5.8, 999.9,   74.3 ,  65.5 , 0.04G,999.9, 010010,
488250,99999, 20130410,   66.6, 8,   61.8, 8, 1016.4, 8, 1015.5, 8,  10.0, 8,   3.6, 8,   5.8, 999.9,   71.8 ,  63.9*, 0.37G,999.9, 010000,
488250,99999, 20130411,   65.8, 8,   58.3, 8, 1018.3, 8, 1017.4, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   67.3 ,  62.6 , 0.01G,999.9, 010000,
488250,99999, 20130412,   68.2, 8,   57.4, 8, 1019.6, 8, 1018.7, 8,   6.2, 8,   2.7, 8,   3.9, 999.9,   72.9 ,  64.0 , 0.00G,999.9, 000000,
488250,99999, 20130413,   70.2, 8,   61.8, 8, 1016.3, 8, 1015.4, 8,   6.2, 8,   1.9, 8,   3.9, 999.9,   76.6 ,  64.9 , 0.00G,999.9, 000000,
488250,99999, 20130414,   71.1, 8,   65.8, 8, 1013.8, 8, 1012.9, 8,   6.5, 8,   1.9, 8,   3.9, 999.9,   77.0 ,  66.0 , 0.00G,999.9, 010000,
488250,99999, 20130415,   74.9, 8,   69.2, 8, 1009.0, 8, 1008.1, 8,   6.5, 8,   3.2, 8,   3.9, 999.9,   81.9 ,  66.9 , 0.00G,999.9, 000000,
488250,99999, 20130416,   76.9, 8,   72.3, 8, 1006.0, 8, 1005.1, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   83.7 ,  71.6 , 0.00G,999.9, 000000,
488250,99999, 20130417,   80.3, 8,   74.2, 8, 1004.7, 8, 1003.8, 8,   8.1, 8,   4.9, 8,   9.7, 999.9,   89.1 ,  73.2 , 0.00G,999.9, 010000,
488250,99999, 20130418,   81.1, 8,   74.6, 8, 1004.8, 8, 1003.9, 8,   6.2, 8,   3.4, 8,   3.9, 999.9,   88.5 ,  75.9 , 0.01G,999.9, 000000,
488250,99999, 20130419,   80.9, 8,   75.6, 8, 1005.4, 8, 1004.5, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   88.3 ,  75.6 , 0.00G,999.9, 000000,
488250,99999, 20130420,   82.2, 8,   77.3, 8, 1007.8, 8, 1006.9, 8,   6.2, 8,   2.9, 8,   3.9, 999.9,   88.7 ,  77.0 , 0.00G,999.9, 010000,
488250,99999, 20130421,   79.7, 8,   75.9, 8, 1010.1, 8, 1009.2, 8,   6.2, 8,   3.9, 8,   3.9, 999.9,   84.2 ,  76.3*, 0.08G,999.9, 010000,
488250,99999, 20130422,   80.5, 8,   76.3, 8, 1009.9, 8, 1009.0, 8,   6.2, 8,   5.1, 8,   7.8, 999.9,   87.3 ,  75.2 , 0.00G,999.9, 010000,
488250,99999, 20130423,   80.1, 8,   75.3, 8, 1009.9, 8, 1009.0, 8,   6.2, 8,   5.8, 8,   9.7, 999.9,   89.2 ,  74.3*, 0.02G,999.9, 010010,
488250,99999, 20130424,   81.1, 8,   74.9, 8, 1009.1, 8, 1008.2, 8,   7.0, 8,   4.1, 8,   5.8, 999.9,   89.1 ,  73.9 , 0.13G,999.9, 000000,
488250,99999, 20130425,   81.1, 8,   75.3, 8, 1008.9, 8, 1008.0, 8,   7.8, 8,   2.9, 8,   5.8, 999.9,   90.5 ,  73.6*, 0.00G,999.9, 010010,
488250,99999, 20130426,   77.5, 8,   72.2, 8, 1010.9, 8, 1010.0, 8,   7.0, 8,   3.6, 8,   5.8, 999.9,   83.3 ,  72.5 , 0.33G,999.9, 010010,
488250,99999, 20130427,   79.9, 8,   74.0, 8, 1008.0, 8, 1007.1, 8,   7.8, 8,   4.9, 8,   5.8, 999.9,   86.0 ,  73.8 , 0.00G,999.9, 000000,
488250,99999, 20130428,   80.7, 8,   75.1, 8, 1007.5, 8, 1006.6, 8,   8.5, 8,   4.4, 8,   5.8, 999.9,   89.4 ,  74.8*, 0.00G,999.9, 000010,
488250,99999, 20130429,   82.0, 8,   75.2, 8, 1006.9, 8, 1006.0, 8,   7.0, 8,   5.3, 8,   7.8, 999.9,   90.5 ,  74.7 , 0.37G,999.9, 000000,
488250,99999, 20130430,   82.4, 8,   74.3, 8, 1006.3, 8, 1005.4, 8,   6.7, 8,   2.4, 8,   7.8, 999.9,   92.7 ,  70.7*, 0.00G,999.9, 010010,
488250,99999, 20130501,   76.5, 8,   70.8, 8, 1007.4, 8, 1006.5, 8,   6.4, 8,   3.9, 7,   5.8, 999.9,   82.8 ,  70.9 , 2.52G,999.9, 010010,
488250,99999, 20130502,   77.4, 8,   73.4, 8, 1006.4, 8, 1005.5, 8,   7.0, 8,   4.1, 8,   5.8, 999.9,   83.3 ,  72.0 , 1.09G,999.9, 010010,
488250,99999, 20130503,   78.4, 8,   72.6, 8, 1008.4, 8, 1007.5, 8,   7.0, 8,   5.0, 7,   5.8, 999.9,   85.5 ,  70.7*, 0.04G,999.9, 010000,
488250,99999, 20130504,   74.4, 8,   68.9, 8, 1012.9, 8, 1012.0, 8,   6.2, 8,   3.1, 5,   3.9, 999.9,   77.2 ,  70.7 , 1.28G,999.9, 010000,
488250,99999, 20130505,   79.4, 8,   73.9, 8, 1011.4, 8, 1010.5, 8,   6.2, 8,   2.9, 6,   5.8, 999.9,   85.6 ,  72.5 , 0.07G,999.9, 000000,
488250,99999, 20130506,   77.2, 8,   73.1, 8, 1009.0, 8, 1008.1, 8,   5.6, 8,   4.1, 8,   7.8, 999.9,   89.2 ,  72.3*, 1.08G,999.9, 010010,
488250,99999, 20130507,   80.0, 8,   74.5, 8, 1007.6, 8, 1006.7, 8,   7.0, 8,   3.6, 8,   7.8, 999.9,   88.2 ,  72.7 , 0.00G,999.9, 000000,
488250,99999, 20130508,   81.5, 8,   75.8, 8, 1006.5, 8, 1005.6, 8,   8.5, 8,   4.5, 6,   5.8, 999.9,   88.2 ,  75.0 , 0.00G,999.9, 000000,
488250,99999, 20130509,   81.5, 8,   75.3, 8, 1006.2, 8, 1005.3, 8,   7.0, 8,   3.6, 6,   3.9, 999.9,   91.8 ,  75.9*, 0.08G,999.9, 000000,
488250,99999, 20130510,   82.3, 8,   72.5, 8, 1006.8, 8, 1005.9, 8,   8.5, 8,   3.6, 7,   5.8, 999.9,   89.1 ,  75.2 , 0.00G,999.9, 000000,
488250,99999, 20130511,   80.2, 8,   71.5, 8, 1007.5, 8, 1006.6, 8,   8.5, 8,   3.4, 4,   3.9, 999.9,   85.5 ,  76.3*, 0.00G,999.9, 000000,
488250,99999, 20130512,   81.1, 8,   75.0, 8, 1007.3, 8, 1006.4, 8,   6.2, 8,   3.6, 7,   5.8, 999.9,   87.8 ,  75.2 , 0.00G,999.9, 000000,
488250,99999, 20130513,   84.2, 8,   78.2, 8, 1003.5, 8, 1002.6, 8,   7.8, 8,   4.6, 8,   7.8, 999.9,   92.5 ,  77.4 , 0.00G,999.9, 000000,
488250,99999, 20130514,   89.0, 8,   81.3, 8, 1000.5, 8,  999.6, 8,   8.5, 8,   4.4, 4,   5.8, 999.9,   98.6 ,  79.7 , 0.00G,999.9, 000000,
488250,99999, 20130515,   91.5, 8,   78.3, 8,  999.1, 8,  998.2, 8,  11.7, 8,   4.9, 8,   7.8, 999.9,  101.3 ,  83.3 , 0.00G,999.9, 000000,
488250,99999, 20130516,   92.5, 8,   77.9, 8, 1001.6, 8, 1000.7, 8,  11.7, 8,   4.2, 6,   5.8, 999.9,  103.3 ,  83.3 , 0.00G,999.9, 000000,
488250,99999, 20130517,   84.6, 8,   79.0, 8, 1004.9, 8, 1004.0, 8,   8.5, 8,   4.2, 6,   5.8, 999.9,   95.7 ,  77.7*, 0.31G,999.9, 000010,
488250,99999, 20130518,   82.7, 8,   77.4, 8, 1003.9, 8, 1003.0, 8,   7.8, 8,   3.9, 6,   5.8, 999.9,   94.1 ,  76.8 , 0.16G,999.9, 000010,
488250,99999, 20130519,   88.8, 8,   80.3, 8, 1001.4, 8, 1000.5, 8,   9.3, 8,   4.2, 6,   5.8, 999.9,   97.3 ,  78.8 , 0.00G,999.9, 000000,
488250,99999, 20130520,   87.5, 8,   77.3, 8, 1001.9, 8, 1001.0, 8,   7.8, 8,   3.6, 6,   3.9, 999.9,   98.6 ,  77.7*, 0.00G,999.9, 000010,
488250,99999, 20130521,   83.9, 8,   76.5, 8, 1003.4, 8, 1002.5, 8,   6.2, 8,   3.1, 5,   3.9, 999.9,   91.9 ,  77.2 , 0.00G,999.9, 000000,
488250,99999, 20130522,   87.1, 8,   77.7, 8, 1004.0, 8, 1003.2, 8,   6.2, 8,   3.9, 7,   5.8, 999.9,   94.6 ,  79.5 , 0.00G,999.9, 000000,
488250,99999, 20130523,   82.4, 8,   77.4, 8, 1007.1, 8, 1006.2, 8,   6.2, 8,   2.6, 6,   3.9, 999.9,   89.1 ,  78.6*, 0.00G,999.9, 010010,
488250,99999, 20130524,   82.1, 8,   78.2, 8, 1005.9, 8, 1005.0, 8,   5.7, 8,   3.5, 5,   3.9, 999.9,   90.5 ,  78.4 , 1.14G,999.9, 010010,
488250,99999, 20130525,   83.3, 8,   77.2, 8, 1003.8, 8, 1002.9, 8,   6.2, 8,   4.7, 7,   5.8, 999.9,   94.1 ,  76.8*, 0.39G,999.9, 010010,
488250,99999, 20130526,   87.9, 8,   77.0, 8, 1002.6, 8, 1001.7, 8,   7.8, 8,   4.6, 8,   5.8, 999.9,   97.5 ,  76.5 , 0.11G,999.9, 000000,
488250,99999, 20130527,   89.6, 8,   78.9, 8, 1002.6, 8, 1001.7, 8,   9.3, 8,   3.9, 8,   3.9, 999.9,   98.6 ,  81.5 , 0.00G,999.9, 000000,
488250,99999, 20130528,   89.5, 8,   78.7, 8, 1004.3, 8, 1003.4, 8,   8.7, 8,   4.9, 8,   5.8, 999.9,   99.3 ,  81.3*, 0.00G,999.9, 010010,
488250,99999, 20130529,   82.9, 8,   78.4, 8, 1007.9, 8, 1007.0, 8,   6.2, 8,   4.2, 6,   7.8, 999.9,   86.0 ,  79.3*, 0.43G,999.9, 010010,
488250,99999, 20130530,   77.9, 8,   75.3, 8, 1009.1, 8, 1008.2, 8,   6.2, 8,   2.8, 7,   3.9, 999.9,   85.6 ,  74.8*, 0.16G,999.9, 010010,
488250,99999, 20130531,   84.6, 8,   78.1, 8, 1007.1, 8, 1006.2, 8,  10.9, 8,   4.9, 8,   7.8, 999.9,   92.1 ,  75.7 , 0.07G,999.9, 000000,
488250,99999, 20130601,   85.8, 7,   78.4, 7, 1005.6, 7, 1004.7, 7,   9.8, 7,   5.1, 5,   5.8, 999.9,   92.8*,  79.5 , 0.00G,999.9, 000000,
488250,99999, 20130602,   83.0, 8,   76.1, 8, 1006.3, 8, 1005.4, 8,   9.3, 8,   4.4, 7,   7.8, 999.9,   92.7 ,  77.4*, 0.00G,999.9, 010000,
488250,99999, 20130603,   82.8, 8,   76.3, 8, 1006.7, 8, 1005.8, 8,   8.5, 8,   3.5, 5,   5.8, 999.9,   91.0 ,  76.3 , 0.36G,999.9, 000000,
488250,99999, 20130604,   84.4, 8,   77.1, 8, 1007.3, 8, 1006.4, 8,   7.8, 8,   4.2, 6,   5.8, 999.9,   93.2 ,  79.0 , 0.00G,999.9, 000000,
488250,99999, 20130605,   85.3, 8,   78.4, 8, 1007.3, 8, 1006.5, 8,   7.0, 8,   3.9, 8,   5.8, 999.9,   91.4 ,  80.1 , 0.00G,999.9, 000000,
488250,99999, 20130606,   86.0, 8,   77.0, 8, 1005.8, 8, 1004.9, 8,   8.5, 8,   5.3, 8,   7.8, 999.9,   93.2 ,  79.0*, 0.00G,999.9, 010000,
488250,99999, 20130607,   85.6, 8,   79.3, 8, 1002.8, 8, 1001.8, 8,   7.8, 8,   3.2, 8,   3.9, 999.9,   94.1 ,  78.1 , 0.29G,999.9, 000000,
488250,99999, 20130608,   89.9, 8,   79.8, 8,  999.0, 8,  998.1, 8,   9.3, 8,   3.9, 8,   5.8, 999.9,   98.2 ,  77.0 , 0.89G,999.9, 000000,
488250,99999, 20130609,   89.2, 8,   77.6, 7,  997.7, 8,  996.8, 8,  10.9, 8,   3.9, 6,   7.8, 999.9,  100.6 ,  69.1*, 0.00G,999.9, 010010,
488250,99999, 20130610,   77.5, 8,   73.3, 8, 1005.5, 8, 1004.6, 8,   5.3, 8,   4.4, 7,   7.8, 999.9,   79.7 ,  76.5 , 1.73G,999.9, 010010,
